peak_id,retention_time,initial_time,final_time,peak_area,peak_height,date,solute_concentration_mM
46.01667,-3936,,,,,2021-03-15,0.3
46.02500,-3935,,,,,2021-03-15,0.3
46.03333,-3935,,,,,2021-03-15,0.3
46.04167,-3934,,,,,2021-03-15,0.3
46.05000,-3933,,,,,2021-03-15,0.3
46.05833,-3932,,,,,2021-03-15,0.3
46.06667,-3932,,,,,2021-03-15,0.3
46.07500,-3932,,,,,2021-03-15,0.3
46.08333,-3932,,,,,2021-03-15,0.3
46.09167,-3932,,,,,2021-03-15,0.3
46.10000,-3932,,,,,2021-03-15,0.3
46.10833,-3932,,,,,2021-03-15,0.3
46.11667,-3932,,,,,2021-03-15,0.3
46.12500,-3932,,,,,2021-03-15,0.3
46.13333,-3932,,,,,2021-03-15,0.3
46.14167,-3932,,,,,2021-03-15,0.3
46.15000,-3933,,,,,2021-03-15,0.3
46.15833,-3934,,,,,2021-03-15,0.3
46.16667,-3935,,,,,2021-03-15,0.3
46.17500,-3937,,,,,2021-03-15,0.3
46.18333,-3937,,,,,2021-03-15,0.3
46.19167,-3937,,,,,2021-03-15,0.3
46.20000,-3937,,,,,2021-03-15,0.3
46.20833,-3939,,,,,2021-03-15,0.3
46.21667,-3944,,,,,2021-03-15,0.3
46.22500,-3952,,,,,2021-03-15,0.3
46.23333,-3961,,,,,2021-03-15,0.3
46.24167,-3971,,,,,2021-03-15,0.3
46.25000,-3982,,,,,2021-03-15,0.3
46.25833,-3992,,,,,2021-03-15,0.3
46.26667,-4001,,,,,2021-03-15,0.3
46.27500,-4009,,,,,2021-03-15,0.3
46.28333,-4016,,,,,2021-03-15,0.3
46.29167,-4021,,,,,2021-03-15,0.3
46.30000,-4023,,,,,2021-03-15,0.3
46.30833,-4025,,,,,2021-03-15,0.3
46.31667,-4025,,,,,2021-03-15,0.3
46.32500,-4024,,,,,2021-03-15,0.3
46.33333,-4023,,,,,2021-03-15,0.3
46.34167,-4023,,,,,2021-03-15,0.3
46.35000,-4023,,,,,2021-03-15,0.3
46.35833,-4023,,,,,2021-03-15,0.3
46.36667,-4023,,,,,2021-03-15,0.3
46.37500,-4023,,,,,2021-03-15,0.3
46.38333,-4023,,,,,2021-03-15,0.3
46.39167,-4024,,,,,2021-03-15,0.3
46.40000,-4025,,,,,2021-03-15,0.3
46.40833,-4026,,,,,2021-03-15,0.3
46.41667,-4027,,,,,2021-03-15,0.3
46.42500,-4028,,,,,2021-03-15,0.3
46.43333,-4030,,,,,2021-03-15,0.3
46.44167,-4031,,,,,2021-03-15,0.3
46.45000,-4033,,,,,2021-03-15,0.3
46.45833,-4035,,,,,2021-03-15,0.3
46.46667,-4037,,,,,2021-03-15,0.3
46.47500,-4039,,,,,2021-03-15,0.3
46.48333,-4041,,,,,2021-03-15,0.3
46.49167,-4042,,,,,2021-03-15,0.3
46.50000,-4044,,,,,2021-03-15,0.3
46.50833,-4046,,,,,2021-03-15,0.3
46.51667,-4049,,,,,2021-03-15,0.3
46.52500,-4051,,,,,2021-03-15,0.3
46.53333,-4054,,,,,2021-03-15,0.3
46.54167,-4057,,,,,2021-03-15,0.3
46.55000,-4060,,,,,2021-03-15,0.3
46.55833,-4062,,,,,2021-03-15,0.3
46.56667,-4065,,,,,2021-03-15,0.3
46.57500,-4066,,,,,2021-03-15,0.3
46.58333,-4067,,,,,2021-03-15,0.3
46.59167,-4069,,,,,2021-03-15,0.3
46.60000,-4071,,,,,2021-03-15,0.3
46.60833,-4074,,,,,2021-03-15,0.3
46.61667,-4076,,,,,2021-03-15,0.3
46.62500,-4078,,,,,2021-03-15,0.3
46.63333,-4080,,,,,2021-03-15,0.3
46.64167,-4082,,,,,2021-03-15,0.3
46.65000,-4083,,,,,2021-03-15,0.3
46.65833,-4085,,,,,2021-03-15,0.3
46.66667,-4087,,,,,2021-03-15,0.3
46.67500,-4088,,,,,2021-03-15,0.3
46.68333,-4091,,,,,2021-03-15,0.3
46.69167,-4093,,,,,2021-03-15,0.3
46.70000,-4095,,,,,2021-03-15,0.3
46.70833,-4098,,,,,2021-03-15,0.3
46.71667,-4101,,,,,2021-03-15,0.3
46.72500,-4104,,,,,2021-03-15,0.3
46.73333,-4106,,,,,2021-03-15,0.3
46.74167,-4108,,,,,2021-03-15,0.3
46.75000,-4109,,,,,2021-03-15,0.3
46.75833,-4112,,,,,2021-03-15,0.3
46.76667,-4114,,,,,2021-03-15,0.3
46.77500,-4117,,,,,2021-03-15,0.3
46.78333,-4120,,,,,2021-03-15,0.3
46.79167,-4123,,,,,2021-03-15,0.3
46.80000,-4126,,,,,2021-03-15,0.3
46.80833,-4129,,,,,2021-03-15,0.3
46.81667,-4132,,,,,2021-03-15,0.3
46.82500,-4134,,,,,2021-03-15,0.3
46.83333,-4137,,,,,2021-03-15,0.3
46.84167,-4139,,,,,2021-03-15,0.3
46.85000,-4141,,,,,2021-03-15,0.3
46.85833,-4142,,,,,2021-03-15,0.3
46.86667,-4143,,,,,2021-03-15,0.3
46.87500,-4145,,,,,2021-03-15,0.3
46.88333,-4147,,,,,2021-03-15,0.3
46.89167,-4149,,,,,2021-03-15,0.3
46.90000,-4152,,,,,2021-03-15,0.3
46.90833,-4155,,,,,2021-03-15,0.3
46.91667,-4157,,,,,2021-03-15,0.3
46.92500,-4159,,,,,2021-03-15,0.3
46.93333,-4160,,,,,2021-03-15,0.3
46.94167,-4162,,,,,2021-03-15,0.3
46.95000,-4165,,,,,2021-03-15,0.3
46.95833,-4168,,,,,2021-03-15,0.3
46.96667,-4171,,,,,2021-03-15,0.3
46.97500,-4174,,,,,2021-03-15,0.3
46.98333,-4176,,,,,2021-03-15,0.3
46.99167,-4179,,,,,2021-03-15,0.3
47.00000,-4181,,,,,2021-03-15,0.3
47.00833,-4183,,,,,2021-03-15,0.3
47.01667,-4185,,,,,2021-03-15,0.3
47.02500,-4186,,,,,2021-03-15,0.3
47.03333,-4187,,,,,2021-03-15,0.3
47.04167,-4188,,,,,2021-03-15,0.3
47.05000,-4191,,,,,2021-03-15,0.3
47.05833,-4193,,,,,2021-03-15,0.3
47.06667,-4195,,,,,2021-03-15,0.3
47.07500,-4197,,,,,2021-03-15,0.3
47.08333,-4200,,,,,2021-03-15,0.3
47.09167,-4202,,,,,2021-03-15,0.3
47.10000,-4203,,,,,2021-03-15,0.3
47.10833,-4205,,,,,2021-03-15,0.3
47.11667,-4206,,,,,2021-03-15,0.3
47.12500,-4208,,,,,2021-03-15,0.3
47.13333,-4211,,,,,2021-03-15,0.3
47.14167,-4214,,,,,2021-03-15,0.3
47.15000,-4217,,,,,2021-03-15,0.3
47.15833,-4220,,,,,2021-03-15,0.3
47.16667,-4222,,,,,2021-03-15,0.3
47.17500,-4225,,,,,2021-03-15,0.3
47.18333,-4227,,,,,2021-03-15,0.3
47.19167,-4229,,,,,2021-03-15,0.3
47.20000,-4231,,,,,2021-03-15,0.3
47.20833,-4233,,,,,2021-03-15,0.3
47.21667,-4236,,,,,2021-03-15,0.3
47.22500,-4238,,,,,2021-03-15,0.3
47.23333,-4241,,,,,2021-03-15,0.3
47.24167,-4244,,,,,2021-03-15,0.3
47.25000,-4248,,,,,2021-03-15,0.3
47.25833,-4251,,,,,2021-03-15,0.3
47.26667,-4253,,,,,2021-03-15,0.3
47.27500,-4255,,,,,2021-03-15,0.3
47.28333,-4257,,,,,2021-03-15,0.3
47.29167,-4259,,,,,2021-03-15,0.3
47.30000,-4260,,,,,2021-03-15,0.3
47.30833,-4262,,,,,2021-03-15,0.3
47.31667,-4264,,,,,2021-03-15,0.3
47.32500,-4266,,,,,2021-03-15,0.3
47.33333,-4269,,,,,2021-03-15,0.3
47.34167,-4272,,,,,2021-03-15,0.3
47.35000,-4275,,,,,2021-03-15,0.3
47.35833,-4278,,,,,2021-03-15,0.3
47.36667,-4281,,,,,2021-03-15,0.3
47.37500,-4283,,,,,2021-03-15,0.3
47.38333,-4286,,,,,2021-03-15,0.3
47.39167,-4288,,,,,2021-03-15,0.3
47.40000,-4291,,,,,2021-03-15,0.3
47.40833,-4294,,,,,2021-03-15,0.3
47.41667,-4297,,,,,2021-03-15,0.3
47.42500,-4300,,,,,2021-03-15,0.3
47.43333,-4303,,,,,2021-03-15,0.3
47.44167,-4306,,,,,2021-03-15,0.3
47.45000,-4309,,,,,2021-03-15,0.3
47.45833,-4311,,,,,2021-03-15,0.3
47.46667,-4313,,,,,2021-03-15,0.3
47.47500,-4316,,,,,2021-03-15,0.3
47.48333,-4318,,,,,2021-03-15,0.3
47.49167,-4320,,,,,2021-03-15,0.3
47.50000,-4322,,,,,2021-03-15,0.3
47.50833,-4325,,,,,2021-03-15,0.3
47.51667,-4327,,,,,2021-03-15,0.3
47.52500,-4329,,,,,2021-03-15,0.3
47.53333,-4332,,,,,2021-03-15,0.3
47.54167,-4334,,,,,2021-03-15,0.3
47.55000,-4336,,,,,2021-03-15,0.3
47.55833,-4337,,,,,2021-03-15,0.3
47.56667,-4338,,,,,2021-03-15,0.3
47.57500,-4340,,,,,2021-03-15,0.3
47.58333,-4341,,,,,2021-03-15,0.3
47.59167,-4343,,,,,2021-03-15,0.3
47.60000,-4345,,,,,2021-03-15,0.3
47.60833,-4345,,,,,2021-03-15,0.3
47.61667,-4345,,,,,2021-03-15,0.3
47.62500,-4344,,,,,2021-03-15,0.3
47.63333,-4344,,,,,2021-03-15,0.3
47.64167,-4343,,,,,2021-03-15,0.3
47.65000,-4342,,,,,2021-03-15,0.3
47.65833,-4340,,,,,2021-03-15,0.3
47.66667,-4338,,,,,2021-03-15,0.3
47.67500,-4337,,,,,2021-03-15,0.3
47.68333,-4337,,,,,2021-03-15,0.3
47.69167,-4336,,,,,2021-03-15,0.3
47.70000,-4336,,,,,2021-03-15,0.3
47.70833,-4335,,,,,2021-03-15,0.3
47.71667,-4334,,,,,2021-03-15,0.3
47.72500,-4333,,,,,2021-03-15,0.3
47.73333,-4331,,,,,2021-03-15,0.3
47.74167,-4328,,,,,2021-03-15,0.3
47.75000,-4326,,,,,2021-03-15,0.3
47.75833,-4324,,,,,2021-03-15,0.3
47.76667,-4322,,,,,2021-03-15,0.3
47.77500,-4320,,,,,2021-03-15,0.3
47.78333,-4318,,,,,2021-03-15,0.3
47.79167,-4317,,,,,2021-03-15,0.3
47.80000,-4315,,,,,2021-03-15,0.3
47.80833,-4314,,,,,2021-03-15,0.3
47.81667,-4312,,,,,2021-03-15,0.3
47.82500,-4310,,,,,2021-03-15,0.3
47.83333,-4308,,,,,2021-03-15,0.3
47.84167,-4306,,,,,2021-03-15,0.3
47.85000,-4305,,,,,2021-03-15,0.3
47.85833,-4304,,,,,2021-03-15,0.3
47.86667,-4303,,,,,2021-03-15,0.3
47.87500,-4302,,,,,2021-03-15,0.3
47.88333,-4302,,,,,2021-03-15,0.3
47.89167,-4301,,,,,2021-03-15,0.3
47.90000,-4300,,,,,2021-03-15,0.3
47.90833,-4299,,,,,2021-03-15,0.3
47.91667,-4297,,,,,2021-03-15,0.3
47.92500,-4296,,,,,2021-03-15,0.3
47.93333,-4296,,,,,2021-03-15,0.3
47.94167,-4295,,,,,2021-03-15,0.3
47.95000,-4295,,,,,2021-03-15,0.3
47.95833,-4296,,,,,2021-03-15,0.3
47.96667,-4296,,,,,2021-03-15,0.3
47.97500,-4297,,,,,2021-03-15,0.3
47.98333,-4298,,,,,2021-03-15,0.3
47.99167,-4298,,,,,2021-03-15,0.3
48.00000,-4298,,,,,2021-03-15,0.3
48.00833,-4298,,,,,2021-03-15,0.3
48.01667,-4298,,,,,2021-03-15,0.3
48.02500,-4299,,,,,2021-03-15,0.3
48.03333,-4300,,,,,2021-03-15,0.3
48.04167,-4300,,,,,2021-03-15,0.3
48.05000,-4301,,,,,2021-03-15,0.3
48.05833,-4302,,,,,2021-03-15,0.3
48.06667,-4302,,,,,2021-03-15,0.3
48.07500,-4303,,,,,2021-03-15,0.3
48.08333,-4304,,,,,2021-03-15,0.3
48.09167,-4306,,,,,2021-03-15,0.3
48.10000,-4307,,,,,2021-03-15,0.3
48.10833,-4309,,,,,2021-03-15,0.3
48.11667,-4311,,,,,2021-03-15,0.3
48.12500,-4313,,,,,2021-03-15,0.3
48.13333,-4315,,,,,2021-03-15,0.3
48.14167,-4317,,,,,2021-03-15,0.3
48.15000,-4319,,,,,2021-03-15,0.3
48.15833,-4320,,,,,2021-03-15,0.3
48.16667,-4321,,,,,2021-03-15,0.3
48.17500,-4322,,,,,2021-03-15,0.3
48.18333,-4323,,,,,2021-03-15,0.3
48.19167,-4323,,,,,2021-03-15,0.3
48.20000,-4323,,,,,2021-03-15,0.3
48.20833,-4324,,,,,2021-03-15,0.3
48.21667,-4324,,,,,2021-03-15,0.3
48.22500,-4325,,,,,2021-03-15,0.3
48.23333,-4325,,,,,2021-03-15,0.3
48.24167,-4325,,,,,2021-03-15,0.3
48.25000,-4325,,,,,2021-03-15,0.3
48.25833,-4325,,,,,2021-03-15,0.3
48.26667,-4325,,,,,2021-03-15,0.3
48.27500,-4324,,,,,2021-03-15,0.3
48.28333,-4324,,,,,2021-03-15,0.3
48.29167,-4323,,,,,2021-03-15,0.3
48.30000,-4322,,,,,2021-03-15,0.3
48.30833,-4322,,,,,2021-03-15,0.3
48.31667,-4322,,,,,2021-03-15,0.3
48.32500,-4322,,,,,2021-03-15,0.3
48.33333,-4323,,,,,2021-03-15,0.3
48.34167,-4323,,,,,2021-03-15,0.3
48.35000,-4323,,,,,2021-03-15,0.3
48.35833,-4322,,,,,2021-03-15,0.3
48.36667,-4322,,,,,2021-03-15,0.3
48.37500,-4322,,,,,2021-03-15,0.3
48.38333,-4323,,,,,2021-03-15,0.3
48.39167,-4325,,,,,2021-03-15,0.3
48.40000,-4326,,,,,2021-03-15,0.3
48.40833,-4328,,,,,2021-03-15,0.3
48.41667,-4329,,,,,2021-03-15,0.3
48.42500,-4330,,,,,2021-03-15,0.3
48.43333,-4332,,,,,2021-03-15,0.3
48.44167,-4333,,,,,2021-03-15,0.3
48.45000,-4334,,,,,2021-03-15,0.3
48.45833,-4335,,,,,2021-03-15,0.3
48.46667,-4336,,,,,2021-03-15,0.3
48.47500,-4337,,,,,2021-03-15,0.3
48.48333,-4339,,,,,2021-03-15,0.3
48.49167,-4341,,,,,2021-03-15,0.3
48.50000,-4343,,,,,2021-03-15,0.3
48.50833,-4344,,,,,2021-03-15,0.3
48.51667,-4345,,,,,2021-03-15,0.3
48.52500,-4347,,,,,2021-03-15,0.3
48.53333,-4348,,,,,2021-03-15,0.3
48.54167,-4349,,,,,2021-03-15,0.3
48.55000,-4351,,,,,2021-03-15,0.3
48.55833,-4353,,,,,2021-03-15,0.3
48.56667,-4356,,,,,2021-03-15,0.3
48.57500,-4358,,,,,2021-03-15,0.3
48.58333,-4361,,,,,2021-03-15,0.3
48.59167,-4364,,,,,2021-03-15,0.3
48.60000,-4366,,,,,2021-03-15,0.3
48.60833,-4368,,,,,2021-03-15,0.3
48.61667,-4370,,,,,2021-03-15,0.3
48.62500,-4371,,,,,2021-03-15,0.3
48.63333,-4372,,,,,2021-03-15,0.3
48.64167,-4373,,,,,2021-03-15,0.3
48.65000,-4374,,,,,2021-03-15,0.3
48.65833,-4375,,,,,2021-03-15,0.3
48.66667,-4377,,,,,2021-03-15,0.3
48.67500,-4378,,,,,2021-03-15,0.3
48.68333,-4379,,,,,2021-03-15,0.3
48.69167,-4380,,,,,2021-03-15,0.3
48.70000,-4381,,,,,2021-03-15,0.3
48.70833,-4381,,,,,2021-03-15,0.3
48.71667,-4383,,,,,2021-03-15,0.3
48.72500,-4387,,,,,2021-03-15,0.3
48.73333,-4394,,,,,2021-03-15,0.3
48.74167,-4404,,,,,2021-03-15,0.3
48.75000,-4415,,,,,2021-03-15,0.3
48.75833,-4427,,,,,2021-03-15,0.3
48.76667,-4439,,,,,2021-03-15,0.3
48.77500,-4450,,,,,2021-03-15,0.3
48.78333,-4460,,,,,2021-03-15,0.3
48.79167,-4467,,,,,2021-03-15,0.3
48.80000,-4474,,,,,2021-03-15,0.3
48.80833,-4480,,,,,2021-03-15,0.3
48.81667,-4484,,,,,2021-03-15,0.3
48.82500,-4487,,,,,2021-03-15,0.3
48.83333,-4491,,,,,2021-03-15,0.3
48.84167,-4493,,,,,2021-03-15,0.3
48.85000,-4496,,,,,2021-03-15,0.3
48.85833,-4498,,,,,2021-03-15,0.3
48.86667,-4500,,,,,2021-03-15,0.3
48.87500,-4502,,,,,2021-03-15,0.3
48.88333,-4503,,,,,2021-03-15,0.3
48.89167,-4504,,,,,2021-03-15,0.3
48.90000,-4505,,,,,2021-03-15,0.3
48.90833,-4506,,,,,2021-03-15,0.3
48.91667,-4508,,,,,2021-03-15,0.3
48.92500,-4510,,,,,2021-03-15,0.3
48.93333,-4513,,,,,2021-03-15,0.3
48.94167,-4516,,,,,2021-03-15,0.3
48.95000,-4518,,,,,2021-03-15,0.3
48.95833,-4521,,,,,2021-03-15,0.3
48.96667,-4523,,,,,2021-03-15,0.3
48.97500,-4526,,,,,2021-03-15,0.3
48.98333,-4528,,,,,2021-03-15,0.3
48.99167,-4529,,,,,2021-03-15,0.3
49.00000,-4532,,,,,2021-03-15,0.3
49.00833,-4535,,,,,2021-03-15,0.3
49.01667,-4538,,,,,2021-03-15,0.3
49.02500,-4542,,,,,2021-03-15,0.3
49.03333,-4545,,,,,2021-03-15,0.3
49.04167,-4549,,,,,2021-03-15,0.3
49.05000,-4553,,,,,2021-03-15,0.3
49.05833,-4557,,,,,2021-03-15,0.3
49.06667,-4561,,,,,2021-03-15,0.3
49.07500,-4565,,,,,2021-03-15,0.3
49.08333,-4569,,,,,2021-03-15,0.3
49.09167,-4572,,,,,2021-03-15,0.3
49.10000,-4576,,,,,2021-03-15,0.3
49.10833,-4581,,,,,2021-03-15,0.3
49.11667,-4585,,,,,2021-03-15,0.3
49.12500,-4588,,,,,2021-03-15,0.3
49.13333,-4591,,,,,2021-03-15,0.3
49.14167,-4594,,,,,2021-03-15,0.3
49.15000,-4596,,,,,2021-03-15,0.3
49.15833,-4598,,,,,2021-03-15,0.3
49.16667,-4600,,,,,2021-03-15,0.3
49.17500,-4603,,,,,2021-03-15,0.3
49.18333,-4605,,,,,2021-03-15,0.3
49.19167,-4608,,,,,2021-03-15,0.3
49.20000,-4611,,,,,2021-03-15,0.3
49.20833,-4614,,,,,2021-03-15,0.3
49.21667,-4617,,,,,2021-03-15,0.3
49.22500,-4620,,,,,2021-03-15,0.3
49.23333,-4623,,,,,2021-03-15,0.3
49.24167,-4625,,,,,2021-03-15,0.3
49.25000,-4627,,,,,2021-03-15,0.3
49.25833,-4629,,,,,2021-03-15,0.3
49.26667,-4631,,,,,2021-03-15,0.3
49.27500,-4633,,,,,2021-03-15,0.3
49.28333,-4636,,,,,2021-03-15,0.3
49.29167,-4639,,,,,2021-03-15,0.3
49.30000,-4641,,,,,2021-03-15,0.3
49.30833,-4643,,,,,2021-03-15,0.3
49.31667,-4646,,,,,2021-03-15,0.3
49.32500,-4648,,,,,2021-03-15,0.3
49.33333,-4649,,,,,2021-03-15,0.3
49.34167,-4650,,,,,2021-03-15,0.3
49.35000,-4651,,,,,2021-03-15,0.3
49.35833,-4652,,,,,2021-03-15,0.3
49.36667,-4653,,,,,2021-03-15,0.3
49.37500,-4654,,,,,2021-03-15,0.3
49.38333,-4656,,,,,2021-03-15,0.3
49.39167,-4658,,,,,2021-03-15,0.3
49.40000,-4660,,,,,2021-03-15,0.3
49.40833,-4662,,,,,2021-03-15,0.3
49.41667,-4664,,,,,2021-03-15,0.3
49.42500,-4666,,,,,2021-03-15,0.3
49.43333,-4668,,,,,2021-03-15,0.3
49.44167,-4669,,,,,2021-03-15,0.3
49.45000,-4672,,,,,2021-03-15,0.3
49.45833,-4675,,,,,2021-03-15,0.3
49.46667,-4678,,,,,2021-03-15,0.3
49.47500,-4682,,,,,2021-03-15,0.3
49.48333,-4685,,,,,2021-03-15,0.3
49.49167,-4688,,,,,2021-03-15,0.3
49.50000,-4692,,,,,2021-03-15,0.3
49.50833,-4695,,,,,2021-03-15,0.3
49.51667,-4699,,,,,2021-03-15,0.3
49.52500,-4703,,,,,2021-03-15,0.3
49.53333,-4707,,,,,2021-03-15,0.3
49.54167,-4711,,,,,2021-03-15,0.3
49.55000,-4716,,,,,2021-03-15,0.3
49.55833,-4721,,,,,2021-03-15,0.3
49.56667,-4726,,,,,2021-03-15,0.3
49.57500,-4731,,,,,2021-03-15,0.3
49.58333,-4735,,,,,2021-03-15,0.3
49.59167,-4739,,,,,2021-03-15,0.3
49.60000,-4743,,,,,2021-03-15,0.3
49.60833,-4747,,,,,2021-03-15,0.3
49.61667,-4750,,,,,2021-03-15,0.3
49.62500,-4754,,,,,2021-03-15,0.3
49.63333,-4758,,,,,2021-03-15,0.3
49.64167,-4762,,,,,2021-03-15,0.3
49.65000,-4766,,,,,2021-03-15,0.3
49.65833,-4770,,,,,2021-03-15,0.3
49.66667,-4774,,,,,2021-03-15,0.3
49.67500,-4778,,,,,2021-03-15,0.3
49.68333,-4782,,,,,2021-03-15,0.3
49.69167,-4785,,,,,2021-03-15,0.3
49.70000,-4788,,,,,2021-03-15,0.3
49.70833,-4792,,,,,2021-03-15,0.3
49.71667,-4795,,,,,2021-03-15,0.3
49.72500,-4798,,,,,2021-03-15,0.3
49.73333,-4802,,,,,2021-03-15,0.3
49.74167,-4804,,,,,2021-03-15,0.3
49.75000,-4807,,,,,2021-03-15,0.3
49.75833,-4809,,,,,2021-03-15,0.3
49.76667,-4812,,,,,2021-03-15,0.3
49.77500,-4814,,,,,2021-03-15,0.3
49.78333,-4815,,,,,2021-03-15,0.3
49.79167,-4817,,,,,2021-03-15,0.3
49.80000,-4817,,,,,2021-03-15,0.3
49.80833,-4818,,,,,2021-03-15,0.3
49.81667,-4819,,,,,2021-03-15,0.3
49.82500,-4821,,,,,2021-03-15,0.3
49.83333,-4823,,,,,2021-03-15,0.3
49.84167,-4824,,,,,2021-03-15,0.3
49.85000,-4826,,,,,2021-03-15,0.3
49.85833,-4828,,,,,2021-03-15,0.3
49.86667,-4830,,,,,2021-03-15,0.3
49.87500,-4831,,,,,2021-03-15,0.3
49.88333,-4833,,,,,2021-03-15,0.3
49.89167,-4834,,,,,2021-03-15,0.3
49.90000,-4835,,,,,2021-03-15,0.3
49.90833,-4837,,,,,2021-03-15,0.3
49.91667,-4838,,,,,2021-03-15,0.3
49.92500,-4840,,,,,2021-03-15,0.3
49.93333,-4841,,,,,2021-03-15,0.3
49.94167,-4842,,,,,2021-03-15,0.3
49.95000,-4842,,,,,2021-03-15,0.3
49.95833,-4843,,,,,2021-03-15,0.3
49.96667,-4843,,,,,2021-03-15,0.3
49.97500,-4843,,,,,2021-03-15,0.3
49.98333,-4843,,,,,2021-03-15,0.3
49.99167,-4844,,,,,2021-03-15,0.3
50.00000,-4845,,,,,2021-03-15,0.3
50.00833,-4846,,,,,2021-03-15,0.3
50.01667,-4848,,,,,2021-03-15,0.3
50.02500,-4848,,,,,2021-03-15,0.3
50.03333,-4848,,,,,2021-03-15,0.3
50.04167,-4848,,,,,2021-03-15,0.3
50.05000,-4847,,,,,2021-03-15,0.3
50.05833,-4845,,,,,2021-03-15,0.3
50.06667,-4844,,,,,2021-03-15,0.3
50.07500,-4843,,,,,2021-03-15,0.3
50.08333,-4841,,,,,2021-03-15,0.3
50.09167,-4840,,,,,2021-03-15,0.3
50.10000,-4839,,,,,2021-03-15,0.3
50.10833,-4838,,,,,2021-03-15,0.3
50.11667,-4837,,,,,2021-03-15,0.3
50.12500,-4835,,,,,2021-03-15,0.3
50.13333,-4833,,,,,2021-03-15,0.3
50.14167,-4831,,,,,2021-03-15,0.3
50.15000,-4830,,,,,2021-03-15,0.3
50.15833,-4828,,,,,2021-03-15,0.3
50.16667,-4827,,,,,2021-03-15,0.3
50.17500,-4825,,,,,2021-03-15,0.3
50.18333,-4824,,,,,2021-03-15,0.3
50.19167,-4822,,,,,2021-03-15,0.3
50.20000,-4821,,,,,2021-03-15,0.3
50.20833,-4820,,,,,2021-03-15,0.3
50.21667,-4818,,,,,2021-03-15,0.3
50.22500,-4816,,,,,2021-03-15,0.3
50.23333,-4813,,,,,2021-03-15,0.3
50.24167,-4811,,,,,2021-03-15,0.3
50.25000,-4810,,,,,2021-03-15,0.3
50.25833,-4810,,,,,2021-03-15,0.3
50.26667,-4810,,,,,2021-03-15,0.3
50.27500,-4809,,,,,2021-03-15,0.3
50.28333,-4809,,,,,2021-03-15,0.3
50.29167,-4810,,,,,2021-03-15,0.3
50.30000,-4810,,,,,2021-03-15,0.3
50.30833,-4810,,,,,2021-03-15,0.3
50.31667,-4809,,,,,2021-03-15,0.3
50.32500,-4808,,,,,2021-03-15,0.3
50.33333,-4807,,,,,2021-03-15,0.3
50.34167,-4807,,,,,2021-03-15,0.3
50.35000,-4807,,,,,2021-03-15,0.3
50.35833,-4809,,,,,2021-03-15,0.3
50.36667,-4810,,,,,2021-03-15,0.3
50.37500,-4812,,,,,2021-03-15,0.3
50.38333,-4814,,,,,2021-03-15,0.3
50.39167,-4816,,,,,2021-03-15,0.3
50.40000,-4817,,,,,2021-03-15,0.3
50.40833,-4817,,,,,2021-03-15,0.3
50.41667,-4818,,,,,2021-03-15,0.3
50.42500,-4818,,,,,2021-03-15,0.3
50.43333,-4820,,,,,2021-03-15,0.3
50.44167,-4821,,,,,2021-03-15,0.3
50.45000,-4824,,,,,2021-03-15,0.3
50.45833,-4826,,,,,2021-03-15,0.3
50.46667,-4829,,,,,2021-03-15,0.3
50.47500,-4831,,,,,2021-03-15,0.3
50.48333,-4833,,,,,2021-03-15,0.3
50.49167,-4835,,,,,2021-03-15,0.3
50.50000,-4836,,,,,2021-03-15,0.3
50.50833,-4837,,,,,2021-03-15,0.3
50.51667,-4839,,,,,2021-03-15,0.3
50.52500,-4840,,,,,2021-03-15,0.3
50.53333,-4842,,,,,2021-03-15,0.3
50.54167,-4844,,,,,2021-03-15,0.3
50.55000,-4846,,,,,2021-03-15,0.3
50.55833,-4848,,,,,2021-03-15,0.3
50.56667,-4850,,,,,2021-03-15,0.3
50.57500,-4851,,,,,2021-03-15,0.3
50.58333,-4853,,,,,2021-03-15,0.3
50.59167,-4855,,,,,2021-03-15,0.3
50.60000,-4857,,,,,2021-03-15,0.3
50.60833,-4859,,,,,2021-03-15,0.3
50.61667,-4862,,,,,2021-03-15,0.3
50.62500,-4864,,,,,2021-03-15,0.3
50.63333,-4866,,,,,2021-03-15,0.3
50.64167,-4868,,,,,2021-03-15,0.3
50.65000,-4870,,,,,2021-03-15,0.3
50.65833,-4872,,,,,2021-03-15,0.3
50.66667,-4874,,,,,2021-03-15,0.3
50.67500,-4876,,,,,2021-03-15,0.3
50.68333,-4877,,,,,2021-03-15,0.3
50.69167,-4879,,,,,2021-03-15,0.3
50.70000,-4881,,,,,2021-03-15,0.3
50.70833,-4883,,,,,2021-03-15,0.3
50.71667,-4886,,,,,2021-03-15,0.3
50.72500,-4888,,,,,2021-03-15,0.3
50.73333,-4891,,,,,2021-03-15,0.3
50.74167,-4893,,,,,2021-03-15,0.3
50.75000,-4894,,,,,2021-03-15,0.3
50.75833,-4896,,,,,2021-03-15,0.3
50.76667,-4896,,,,,2021-03-15,0.3
50.77500,-4896,,,,,2021-03-15,0.3
50.78333,-4896,,,,,2021-03-15,0.3
50.79167,-4896,,,,,2021-03-15,0.3
50.80000,-4897,,,,,2021-03-15,0.3
50.80833,-4897,,,,,2021-03-15,0.3
50.81667,-4898,,,,,2021-03-15,0.3
50.82500,-4899,,,,,2021-03-15,0.3
50.83333,-4899,,,,,2021-03-15,0.3
50.84167,-4899,,,,,2021-03-15,0.3
50.85000,-4899,,,,,2021-03-15,0.3
